"site","dos","date","number","genID","fieldPlantID","plantFamily","finalPlantID","samplingDay","samplingRound","collector","temp.id","order","family","genus","subgenus","species","subspecies","sex","determiner","dateDetermined","author"
"PL",32,"8/11/12","432","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","433","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","434","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","435","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","436","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","437","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","438","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","439","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","440","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","441","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","442","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","443","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","444","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","445","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","446","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","447","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","448","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","272","sulfur","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"HLS","PL_081112_272","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",32,"8/11/12","277","sulfur","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"HLS","PL_081112_277","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",32,"8/11/12","231","syrphid","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_231","Diptera","Syrphidae","Copestylum",NA,"marginatum","","","M. Hauser","2013","Say"
"PL",32,"8/11/12","219","syrphid","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_219","Diptera","Syrphidae","Copestylum",NA,"mexicana","","","M. Hauser","2013","Macquart"
"PL",32,"8/11/12","218","syrphid","big yellow aster","Asteraceae","Hymenoxys hoopesii",3,3,"LCP","PL_081112_218","Diptera","Syrphidae","Copestylum",NA,"violaceum","","","M. Hauser","2013","Say"
"PL",33,"8/12/12","51","small dark bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_51","Hymenoptera","Andrenidae","Pseudopanurgus",NA,"atricornis","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","54","small dark bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_54","Hymenoptera","Andrenidae","Pseudopanurgus",NA,"atricornis","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","27","honey bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_27","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","28","honey bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_28","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","175","honey bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_175","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","176","honey bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_176","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","177","honey bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_177","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","55","sweat bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_55","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","J.S. Ascher","2013","Cockerell"
"PL",33,"8/12/12","229","skipper","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_229","Lepidoptera","Hesperiidae","Hesperia",NA,"comma","","","L.Ponisio","2013","Linnaeus"
"PL",33,"8/12/12","230","skipper","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_230","Lepidoptera","Hesperiidae","Hesperia",NA,"pahaska","","","L.Ponisio","2013","Leussler"
"PL",33,"8/12/12","236","checkerspot","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_236","Lepidoptera","Hesperiidae","Pyrgus",NA,"commonis","","","L.Ponisio","2013","Grote"
"PL",33,"8/12/12","25","bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","26","bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_26","Hymenoptera","Apidae","Svastra","","sp.","a","f","J.S. Ascher","2013",""
"PL",33,"8/12/12","49","bombyliid","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","50","small dark bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","52","small dark bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","53","small dark bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","120","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","169","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","170","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","171","bombyliid","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","178","bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_178","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","179","bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_179","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","180","wasp","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","270","bee","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_270","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","271","bombyliid","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","321","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","322","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","323","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","324","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","325","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","326","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","327","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","328","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","329","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","330","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","331","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","332","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","333","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","334","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","335","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","336","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","337","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","338","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","339","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","340","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","341","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","342","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","343","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","344","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","345","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","346","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","347","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","348","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"LCP","PL_081212_348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","349","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","350","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","351","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","352","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","353","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","354","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","355","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","356","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","357","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","358","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","359","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","360","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","361","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","362","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","363","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","364","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","365","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","366","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","367","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","368","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","369","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","370","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","371","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","372","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","373","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","374","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","375","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","376","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","377","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","378","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","379","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","380","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","381","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","382","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","383","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","384","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","385","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","386","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","387","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","388","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","389","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","390","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","391","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","392","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","393","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","394","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","395","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","412","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","413","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","414","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","415","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","416","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","417","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","418","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","419","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","420","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","421","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","422","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","423","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","424","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","425","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","426","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","427","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","428","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","429","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","430","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","431","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","432","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","433","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","434","fly","big yellow aster","Asteraceae","Hymenoxys hoopesii",4,4,"HLS","PL_081212_434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
