"site","dos","date","number","genID","order","family","genus","subgenus","species","subspecies","sex","fieldPlantID","plantFamily","finalPlantID","samplingDay","sampingRound","collector","determiner","dateDetermined","author","temp.id"
"PL",33,"8/12/12","219","fly",NA,NA,NA,NA,NA,NA,"","giant white carrot","Apiaceae","Heracleum sphondylium",4,1,"HLS","","",NA,"PL_081212_219"
"PL",33,"8/12/12","220","fly",NA,NA,NA,NA,NA,NA,"","giant white carrot","Apiaceae","Heracleum sphondylium",4,1,"HLS","","",NA,"PL_081212_220"
"PL",34,"8/13/12","31","fly",NA,NA,NA,NA,NA,NA,"","giant white carrot","Apiaceae","Heracleum sphondylium",5,1,"LCP","","",NA,"PL_081312_31"
"PL",34,"8/13/12","32","fly",NA,NA,NA,NA,NA,NA,"","giant white carrot","Apiaceae","Heracleum sphondylium",5,1,"LCP","","",NA,"PL_081312_32"
"PL",34,"8/13/12","30","syrphid","Diptera","Syrphidae","Dasysyrphus","","sp.","a","","giant white carrot","Apiaceae","Heracleum sphondylium",5,1,"LCP","M. Hauser","2013","","PL_081312_30"
"MM",21,"7/31/12","121","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","yellow aster","Asteraceae","Heterotheca pumila",1,1,"HLS","R.W. Thorp","2013","Cresson","MM_073112_121"
"MM",21,"7/31/12","74","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",1,1,"LCP","","",NA,"MM_073112_74"
"MM",21,"7/31/12","75","fly","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",1,1,"LCP","M. Hauser","2013","Williston","MM_073112_75"
"MM",22,"8/1/12","100","wasp",NA,NA,NA,NA,NA,NA,"","yellow daisy","Asteraceae","Heterotheca pumila",2,1,"HLS","","",NA,"MM_080112_100"
"MM",22,"8/1/12","102","fly",NA,NA,NA,NA,NA,NA,"","yellow daisy","Asteraceae","Heterotheca pumila",2,1,"HLS","","",NA,"MM_080112_102"
"MM",22,"8/1/12","103","fly",NA,NA,NA,NA,NA,NA,"","yellow daisy","Asteraceae","Heterotheca pumila",2,1,"HLS","","",NA,"MM_080112_103"
"MM",22,"8/1/12","220","bee",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",2,1,"LCP","","",NA,"MM_080112_220"
"MM",22,"8/1/12","221","bee",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",2,1,"LCP","","",NA,"MM_080112_221"
"MM",22,"8/1/12","222","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",2,1,"LCP","","",NA,"MM_080112_222"
"MM",22,"8/1/12","101","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow daisy","Asteraceae","Heterotheca pumila",2,1,"HLS","M. Hauser","2013","Williston","MM_080112_101"
"MM",23,"8/2/12","104","bombyliid",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_104"
"MM",23,"8/2/12","105","bee",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_105"
"MM",23,"8/2/12","135","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_135"
"MM",23,"8/2/12","136","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_136"
"MM",23,"8/2/12","137","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_137"
"MM",23,"8/2/12","138","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_138"
"MM",23,"8/2/12","139","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","","",NA,"MM_080212_139"
"MM",23,"8/2/12","154","bombyliid",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,2,"LCP","","",NA,"MM_080212_154"
"MM",23,"8/2/12","155","bombyliid",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,2,"LCP","","",NA,"MM_080212_155"
"MM",23,"8/2/12","199","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,2,"HLS","","",NA,"MM_080212_199"
"MM",23,"8/2/12","200","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,2,"HLS","","",NA,"MM_080212_200"
"MM",23,"8/2/12","214","wasp",NA,NA,NA,NA,NA,NA,"","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","","",NA,"MM_080212_214"
"MM",23,"8/2/12","223","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",3,1,"HLS","","",NA,"MM_080212_223"
"MM",23,"8/2/12","224","syrphid","Lepidoptera","Nymphalidae","Vanessa","","cardui","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","L. Ponisio","2013","Osten Sacken","MM_080212_224"
"MM",23,"8/2/12","323","sulfur","Lepidoptera","Pieridae","Nathalis","","iole","","","yellow aster","Asteraceae","Heterotheca pumila",3,2,"HLS","L. Ponisio","2013","Boisduval","MM_080212_323"
"MM",23,"8/2/12","103","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",3,1,"LCP","M. Hauser","2013","Sacken","MM_080212_103"
"MM",23,"8/2/12","153","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",3,2,"LCP","M. Hauser","2013","Sacken","MM_080212_153"
"MM",23,"8/2/12","225","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Sacken","MM_080212_225"
"MM",23,"8/2/12","229","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Sacken","MM_080212_229"
"MM",23,"8/2/12","318","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",3,2,"HLS","M. Hauser","2013","Sacken","MM_080212_318"
"MM",23,"8/2/12","156","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",3,2,"LCP","M. Hauser","2013","Williston","MM_080212_156"
"MM",23,"8/2/12","215","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Williston","MM_080212_215"
"MM",23,"8/2/12","226","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Williston","MM_080212_226"
"MM",23,"8/2/12","227","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Williston","MM_080212_227"
"MM",23,"8/2/12","228","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow daisy","Asteraceae","Heterotheca pumila",3,1,"HLS","M. Hauser","2013","Williston","MM_080212_228"
"MM",24,"8/3/12","91","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","","",NA,"MM_080312_91"
"MM",24,"8/3/12","191","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","","",NA,"MM_080312_191"
"MM",24,"8/3/12","193","bee",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","","",NA,"MM_080312_193"
"MM",24,"8/3/12","196","bombyliid",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","","",NA,"MM_080312_196"
"MM",24,"8/3/12","85","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_85"
"MM",24,"8/3/12","86","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_86"
"MM",24,"8/3/12","87","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_87"
"MM",24,"8/3/12","89","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_89"
"MM",24,"8/3/12","90","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_90"
"MM",24,"8/3/12","92","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Sacken","MM_080312_92"
"MM",24,"8/3/12","192","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","M. Hauser","2013","Sacken","MM_080312_192"
"MM",24,"8/3/12","194","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","M. Hauser","2013","Sacken","MM_080312_194"
"MM",24,"8/3/12","195","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"LCP","M. Hauser","2013","Sacken","MM_080312_195"
"MM",24,"8/3/12","88","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",4,1,"HLS","M. Hauser","2013","Williston","MM_080312_88"
"MM",25,"8/4/12","206","bumble bee","Hymenoptera","Apidae","Bombus","","flavifrons","","f","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","R.W. Thorp","2013","Cresson","MM_080412_206"
"MM",25,"8/4/12","205","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","R.W. Thorp","2013","Greene","MM_080412_205"
"MM",25,"8/4/12","252","skipper","Lepidoptera","Hesperiidae","Garisma","","garita","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","L. Ponisio","2013","Reakirt","MM_080412_252"
"MM",25,"8/4/12","79","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","","",NA,"MM_080412_79"
"MM",25,"8/4/12","122","wasp",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",5,2,"LCP","","",NA,"MM_080412_122"
"MM",25,"8/4/12","201","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","","",NA,"MM_080412_201"
"MM",25,"8/4/12","202","fly",NA,NA,NA,NA,NA,NA,"","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","","",NA,"MM_080412_202"
"MM",25,"8/4/12","244","wasp","Diptera","Syrphidae","Chrysotoxum","","sp.","a","","yellow aster","Asteraceae","Heterotheca pumila",5,2,"LCP","M. Hauser","2013","","MM_080412_244"
"MM",25,"8/4/12","80","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Sacken","MM_080412_80"
"MM",25,"8/4/12","83","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Sacken","MM_080412_83"
"MM",25,"8/4/12","84","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Sacken","MM_080412_84"
"MM",25,"8/4/12","85","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Sacken","MM_080412_85"
"MM",25,"8/4/12","197","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","M. Hauser","2013","Sacken","MM_080412_197"
"MM",25,"8/4/12","198","syrphid","Diptera","Syrphidae","Copestylum","","avidum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","M. Hauser","2013","Sacken","MM_080412_198"
"MM",25,"8/4/12","81","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Williston","MM_080412_81"
"MM",25,"8/4/12","199","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","M. Hauser","2013","Williston","MM_080412_199"
"MM",25,"8/4/12","200","syrphid","Diptera","Syrphidae","Copestylum","","lentum","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"LCP","M. Hauser","2013","Williston","MM_080412_200"
"MM",25,"8/4/12","82","syrphid","Diptera","Syrphidae","Eristalis","","stipator","","","yellow aster","Asteraceae","Heterotheca pumila",5,1,"HLS","M. Hauser","2013","Osten Sacken","MM_080412_82"
"PL",32,"8/11/12","48","fly",NA,NA,NA,NA,NA,NA,"","mimulus","Phrymaceae","Mimulus tilingii",3,1,"HLS","","",NA,"PL_081112_48"
"SC",10,"7/20/12","142","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_142"
"SC",10,"7/20/12","143","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_143"
"SC",10,"7/20/12","144","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_144"
"SC",10,"7/20/12","145","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_145"
"SC",10,"7/20/12","146","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_146"
"SC",10,"7/20/12","147","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_147"
"SC",10,"7/20/12","148","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","","",NA,"SC_072012_148"
"SC",10,"7/20/12","188","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_188"
"SC",10,"7/20/12","189","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_189"
"SC",10,"7/20/12","190","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_190"
"SC",10,"7/20/12","191","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_191"
"SC",10,"7/20/12","266","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_266"
"SC",10,"7/20/12","267","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_267"
"SC",10,"7/20/12","268","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_268"
"SC",10,"7/20/12","269","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_269"
"SC",10,"7/20/12","270","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_270"
"SC",10,"7/20/12","271","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_271"
"SC",10,"7/20/12","272","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_272"
"SC",10,"7/20/12","273","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_273"
"SC",10,"7/20/12","274","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"HLS","","",NA,"SC_072012_274"
"SC",10,"7/20/12","149","syrphid","Diptera","Syrphidae","Eupeodes","","volucris","","","mountain spray","Rosaceae","Holodiscus dumosus",1,1,"LCP","M. Hauser","2013","Osten Sacken","SC_072012_149"
"SC",11,"7/21/12","1","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_1"
"SC",11,"7/21/12","2","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_2"
"SC",11,"7/21/12","3","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_3"
"SC",11,"7/21/12","4","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_4"
"SC",11,"7/21/12","5","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_5"
"SC",11,"7/21/12","6","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_6"
"SC",11,"7/21/12","7","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_7"
"SC",11,"7/21/12","8","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_8"
"SC",11,"7/21/12","9","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_9"
"SC",11,"7/21/12","10","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_10"
"SC",11,"7/21/12","11","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_11"
"SC",11,"7/21/12","12","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_12"
"SC",11,"7/21/12","13","fly",NA,NA,NA,NA,NA,NA,"","mountain spray","Rosaceae","Holodiscus dumosus",2,1,"HLS","","",NA,"SC_072112_13"
"SC",13,"7/23/12","72","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_72"
"SC",13,"7/23/12","73","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_73"
"SC",13,"7/23/12","74","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_74"
"SC",13,"7/23/12","75","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_75"
"SC",13,"7/23/12","76","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_76"
"SC",13,"7/23/12","77","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_77"
"SC",13,"7/23/12","78","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_78"
"SC",13,"7/23/12","79","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_79"
"SC",13,"7/23/12","80","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_80"
"SC",13,"7/23/12","81","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_81"
"SC",13,"7/23/12","82","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_82"
"SC",13,"7/23/12","83","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_83"
"SC",13,"7/23/12","84","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_84"
"SC",13,"7/23/12","85","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_85"
"SC",13,"7/23/12","86","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_86"
"SC",13,"7/23/12","87","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_87"
"SC",13,"7/23/12","88","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_88"
"SC",13,"7/23/12","89","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_89"
"SC",13,"7/23/12","90","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_90"
"SC",13,"7/23/12","91","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_91"
"SC",13,"7/23/12","92","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_92"
"SC",13,"7/23/12","93","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_93"
"SC",13,"7/23/12","94","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_94"
"SC",13,"7/23/12","95","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_95"
"SC",13,"7/23/12","96","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_96"
"SC",13,"7/23/12","97","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_97"
"SC",13,"7/23/12","98","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_98"
"SC",13,"7/23/12","99","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_99"
"SC",13,"7/23/12","100","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_100"
"SC",13,"7/23/12","101","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_101"
"SC",13,"7/23/12","102","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_102"
"SC",13,"7/23/12","103","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_103"
"SC",13,"7/23/12","104","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_104"
"SC",13,"7/23/12","105","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_105"
"SC",13,"7/23/12","106","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_106"
"SC",13,"7/23/12","107","fly",NA,NA,NA,NA,NA,NA,"","Mountain spray","Rosaceae","Holodiscus dumosus",3,1,"LCP","","",NA,"SC_072312_107"
