site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner,dateDetermined,notes
PL,8/10/12,136,small dark bee,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,137,wasp,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,138,bee,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,139,fly,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,140,fly,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,141,bee,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,142,bee,,,white germanium,Geranium viscosissimum,2,1,LCP,,,
PL,8/10/12,143,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,144,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,145,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,146,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,147,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,148,bombyliid,,,white star,Arenaria lanuginosa,2,1,LCP,,,
PL,8/10/12,149,fly,,,carrot,Cymopterus lemmonii,2,1,LCP,,,
PL,8/10/12,150,wasp,,,carrot,Cymopterus lemmonii,2,1,LCP,,,
PL,8/10/12,151,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,152,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,153,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,154,fly,,,yellow star,Sisyrinchium longipes,2,1,LCP,,,
PL,8/10/12,155,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,156,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,157,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,158,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,159,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,160,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,161,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,162,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,163,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,164,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,165,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,166,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,167,fly,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,168,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,169,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,170,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,171,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,172,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,173,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,174,bombyliid,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,175,bee,,,little pink,Cerastium nutans,2,1,LCP,,,
PL,8/10/12,176,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,177,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,178,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,179,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,180,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,181,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,182,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,183,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,184,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,185,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,186,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,187,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,188,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,189,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,190,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,191,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,192,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,193,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,194,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,195,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,196,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,197,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,198,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,199,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,200,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,201,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,202,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,203,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,204,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,205,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,206,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,207,fly,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,208,bee,,,white poof,Polygonum bistortoides,2,1,LCP,,,
PL,8/10/12,209,small dark bee,,,brush,Castilleja austromontana,2,1,HLS,,,
PL,8/10/12,210,fly,,,yarrow,Achillea millefolium,2,1,HLS,,,
PL,8/10/12,211,fly,,,yarrow,Achillea millefolium,2,1,HLS,,,
PL,8/10/12,212,wasp,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,213,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,214,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,215,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,216,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,217,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,218,small dark bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,219,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,220,fly,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,221,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,222,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,223,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,224,wasp,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,225,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,226,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,227,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,228,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,229,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,230,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,231,small dark bee,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,232,wasp,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,233,bee,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,234,bombyliid,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,235,bombyliid,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,236,small dark bee,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,237,fly,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,238,small dark bee,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,239,fly,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,240,bee,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,241,fly,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,242,fly,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,243,wasp,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,244,bee,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,245,bee,,,purple penstamen,Penstemon strictus,2,1,HLS,,,
PL,8/10/12,246,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,247,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,248,bumble bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,249,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,250,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,251,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,252,bumble bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,253,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,254,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,255,honey bee,Apis mellifera,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,256,bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,257,bee,,,purple penstamen,Penstemon strictus,2,1,HLS,,,
PL,8/10/12,258,bee,,,purple penstamen,Penstemon strictus,2,1,HLS,,,
PL,8/10/12,259,bee,,,purple penstamen,Penstemon strictus,2,1,HLS,,,
PL,8/10/12,260,bee,,,purple penstamen,Penstemon strictus,2,1,HLS,,,
PL,8/10/12,261,syrphid,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,262,honey bee,Apis mellifera,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,263,honey bee,Apis mellifera,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,264,bee,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,265,bombyliid,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,266,bombyliid,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,267,bee,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,268,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,269,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,270,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,271,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,272,fly,,,carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,273,fly,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,274,bee,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,275,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,276,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,277,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,278,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,279,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,280,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,281,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,282,fly,,,white poof,Polygonum bistortoides,2,1,HLS,,,
PL,8/10/12,283,fly,,,white carrot,Oxypolis fendleri,2,1,HLS,,,
PL,8/10/12,284,fly,,,white carrot,Oxypolis fendleri,2,1,HLS,,,
PL,8/10/12,285,fly,,,white carrot,Oxypolis fendleri,2,1,HLS,,,
PL,8/10/12,286,fly,,,yellow carrot,Cymopterus lemmonii,2,1,HLS,,,
PL,8/10/12,287,bumble bee,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,288,fly,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,289,bee,,,white germanium,Geranium viscosissimum,2,1,HLS,,,
PL,8/10/12,290,fly,,,little pink,Cerastium nutans,2,1,HLS,,,
PL,8/10/12,291,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,292,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,293,fly,,,carrot,Oxypolis fendleri,2,1,HLS,,,
PL,8/10/12,294,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,295,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,296,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,297,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,298,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,299,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,300,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,301,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,302,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,303,skipper,,,purple bog flower,Prunella vulgaris,2,1,LCP,,,
PL,8/10/12,304,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,,,
PL,8/10/12,305,moth,,,thistle,Cirsium parryi,2,1,LCP,,,
PL,8/10/12,306,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,307,moth,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,308,moth,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,309,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,310,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,311,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,312,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,313,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,314,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,315,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,
PL,8/10/12,316,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,
PL,8/10/12,317,speyeria,,,thistle,Cirsium parryi,2,1,LCP,,,
PL,8/10/12,318,vanessa,,,thistle,Cirsium parryi,2,1,LCP,,,
PL,8/10/12,319,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,320,frittlery,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,321,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,322,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,323,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,324,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,325,Colias eurytheme,Colias eurytheme,f,purple flower,Glandularia bipinnatifida,2,1,LCP,,,
PL,8/10/12,326,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,327,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,328,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,329,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,330,vanessa,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,331,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,332,speyeria,,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,333,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,334,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,335,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,336,sulfur,Colias eurytheme,,purple flower,Glandularia bipinnatifida,2,1,HLS,,,
PL,8/10/12,337,speyeria,,,wall flower,Erysimum capitatum,2,1,HLS,,,
PL,8/10/12,338,vanessa,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,339,checkerspot,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,340,speyeria,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,341,vanessa,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,342,vanessa,,,thistle,Cirsium parryi,2,1,HLS,,,
PL,8/10/12,343,speyeria,,,purple thistle,Cirsium arizonicum var. arizonicum,2,1,HLS,,,
PL,8/10/12,344,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,345,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,346,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,347,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,348,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,349,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,350,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,351,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,352,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,353,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,354,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,355,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,356,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,357,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,358,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,359,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,360,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,361,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,362,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,363,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,364,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,365,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,366,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,367,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,368,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,369,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,370,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,371,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,372,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,373,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,374,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,375,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,376,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,377,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,378,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,379,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,380,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,381,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,382,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,383,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,384,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,385,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,386,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,387,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,388,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,389,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,390,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,391,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,392,fly,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,393,small dark bee,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,394,bombyliid,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/10/12,395,syrphid,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,,,
PL,8/11/12,1,wasp,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,2,bumble bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,3,bumble bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,4,carpenter bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,5,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,6,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,7,bumble bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,8,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,9,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,10,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,11,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,12,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,13,small dark bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,14,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,15,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,16,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,17,fly,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,18,fly,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,19,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,20,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,21,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,22,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,23,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,24,bombyliid,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,25,fly,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,26,fly,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,27,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,28,bumble bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,29,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,30,wasp,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,31,fly,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,32,wasp,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,33,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,34,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,35,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,36,wasp,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,37,bee,,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,38,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,39,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,40,bee,,,purple thistle,Cirsium arizonicum var. arizonicum,3,1,HLS,,,
PL,8/11/12,41,bee,,,purple penstamen,Penstemon strictus,3,1,HLS,,,
PL,8/11/12,42,bee,,,purple penstamen,Penstemon strictus,3,1,HLS,,,
PL,8/11/12,43,bee,,,purple penstamen,Penstemon strictus,3,1,HLS,,,
PL,8/11/12,44,honey bee,Apis mellifera,,thistle,Cirsium parryi,3,1,HLS,,,
PL,8/11/12,45,bee,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,
PL,8/11/12,46,bee,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,
PL,8/11/12,47,bombyliid,,,purple flower,Glandularia bipinnatifida,3,1,HLS,,,
PL,8/11/12,48,fly,,,mimulus,Himulus tilingie,3,1,HLS,,,
PL,8/11/12,49,fly,,,skunk,Veratrum californicum,3,1,HLS,,,
PL,8/11/12,50,wasp,,,skunk,Veratrum californicum,3,1,HLS,,,
PL,8/11/12,51,bee,,,little pink,Cerastium nutans,3,1,HLS,,,
PL,8/11/12,52,bombyliid,,,little pink,Cerastium nutans,3,1,HLS,,,
PL,8/11/12,53,bee,,,little pink,Cerastium nutans,3,1,HLS,,,
PL,8/11/12,54,bombyliid,,,little pink,Cerastium nutans,3,1,HLS,,,
