"UniqueID","TempID","GenID","Order","Family","Genus","SubGenus","Species","SubSpecies","Sex","Site","Collector","SampleDay","SampleRound","Date","Dos","FieldPlantID","FinalPlantSp","PlantFamily","DateDetermined","Determiner","Author"
"PL_081212_53","53","small dark bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_120","120","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_169","169","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_170","170","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_171","171","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_178","178","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081212_179","179","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081212_180","180","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_270","270","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081212_271","271","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_321","321","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_322","322","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_323","323","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_324","324","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_325","325","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_326","326","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_327","327","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_328","328","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_329","329","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_330","330","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_331","331","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_332","332","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_333","333","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_334","334","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_335","335","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_336","336","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_337","337","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_338","338","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_339","339","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_340","340","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_341","341","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_342","342","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_343","343","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_344","344","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_345","345","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_346","346","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_347","347","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_348","348","fly",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_349","349","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_350","350","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_351","351","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_352","352","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_353","353","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_354","354","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_355","355","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_356","356","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_357","357","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_358","358","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_359","359","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_360","360","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_361","361","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_362","362","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_363","363","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_364","364","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_365","365","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_366","366","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_367","367","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_368","368","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_369","369","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_370","370","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_371","371","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_372","372","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_373","373","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_374","374","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_375","375","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_376","376","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_377","377","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_378","378","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_379","379","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_380","380","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_381","381","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_382","382","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_383","383","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_384","384","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_385","385","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_386","386","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_387","387","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_388","388","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_389","389","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_390","390","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_391","391","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_392","392","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_393","393","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_394","394","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_395","395","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_412","412","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_413","413","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_414","414","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_415","415","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_416","416","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_417","417","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_418","418","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_419","419","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_420","420","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_421","421","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_422","422","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_423","423","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_424","424","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_425","425","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_426","426","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_427","427","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_428","428","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_429","429","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_430","430","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_431","431","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_432","432","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_433","433","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_434","434","fly",NA,NA,NA,NA,NA,NA,NA,"PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081212_290","290","fritillary","Lepidoptera","Nymphalidae","Euptoierta",NA,"claudia","","","PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"L.Ponisio","Cramer"
"PL_081212_57","57","syrphid","Diptera","Syrphidae","Copestylum",NA,"avidum","","","PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Sacken"
"PL_081212_172","172","syrphid","Diptera","Syrphidae","Copestylum",NA,"avidum","","","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Sacken"
"PL_081212_173","173","syrphid","Diptera","Syrphidae","Copestylum",NA,"avidum","","","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Sacken"
"PL_081212_24","24","syrphid","Diptera","Syrphidae","Copestylum",NA,"marginatum","","","PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Say"
"PL_081212_56","56","syrphid","Diptera","Syrphidae","Copestylum",NA,"marginatum","","","PL","LCP",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Say"
"PL_081212_174","174","syrphid","Diptera","Syrphidae","Copestylum",NA,"marginatum","","","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Say"
"PL_081212_273","273","syrphid","Diptera","Syrphidae","Copestylum",NA,"marginatum","","","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Say"
"PL_081212_272","272","syrphid","Diptera","Syrphidae","Copestylum",NA,"violaceum","","","PL","HLS",4,4,"8/12/12",33,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"M. Hauser","Say"
"PL_081312_52","52","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus",NA,"atricornis","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081312_53","53","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus",NA,"atricornis","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081312_43","43","honey bee","Hymenoptera","Apidae","Apis","","mellifera","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Linnaeus"
"PL_081312_125","125","honey bee","Hymenoptera","Apidae","Apis","","mellifera","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Linnaeus"
"PL_081312_126","126","honey bee","Hymenoptera","Apidae","Apis","","mellifera","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Linnaeus"
"PL_081312_196","196","bee","Hymenoptera","Apidae","Diadasia","","diminuta","","f","PL","HLS",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081312_44","44","bee","Hymenoptera","Apidae","Svastra","","machaerantherae","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cockerell"
"PL_081312_250","250","skipper","Lepidoptera","Hesperiidae","Hesperia",NA,"comma","","","PL","HLS",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"L.Ponisio","Linnaeus"
"PL_081312_269","269","skipper","Lepidoptera","Hesperiidae","Hesperia",NA,"comma","","","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"L.Ponisio","Linnaeus"
"PL_081312_37","37","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_38","38","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_39","39","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_40","40","bombyliid",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_45","45","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","verbesinarum","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cockerell"
"PL_081312_46","46","bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_47","47","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081312_48","48","small dark bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_49","49","small dark bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_50","50","small dark bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_51","51","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",2013,"J.S. Ascher","Cresson"
"PL_081312_54","54","small dark bee",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_55","55","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_56","56","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_57","57","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_58","58","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
"PL_081312_59","59","wasp",NA,NA,NA,NA,NA,NA,NA,"PL","LCP",5,5,"8/13/12",34,"big yellow aster","Hymenoxys hoopesii","Asteraceae",NA,NA,NA
